endpoint,lat,lon,country,continent,city,org
https://integbio.jp/rdf/bioportal/sparql,35.6906,139.77,Japan,Asia,Chiyoda,Japan Science and Technology Agency
https://integbio.jp/rdf/ebi/sparql,35.6906,139.77,Japan,Asia,Chiyoda,Japan Science and Technology Agency
https://integbio.jp/rdf/kero/sparql,35.6906,139.77,Japan,Asia,Chiyoda,Japan Science and Technology Agency
https://integbio.jp/rdf/sparql,35.6906,139.77,Japan,Asia,Chiyoda,Japan Science and Technology Agency
https://io.datascience-paris-saclay.fr/sparql,45.7826,4.86519,France,Europe,Villeurbanne,CNRS Centre de Calcul de l'IN2P3
https://isidore.science/sparql,45.1766,5.7205,France,Europe,Grenoble,CNRS Centre de Calcul de l'IN2P3
https://isidore.science/sqe,45.1766,5.7205,France,Europe,Grenoble,CNRS Centre de Calcul de l'IN2P3
https://ja.dbpedia.org/sparql,35.6916,139.768,Japan,Asia,Chiyoda,National Institute of Informatics
https://joinup.ec.europa.eu/sparql,47.6157,-122.336,United States,North America,Seattle,AWS CloudFront (GLOBAL)
https://jpsearch.go.jp/rdf/sparql,43.2965,5.36978,France,Europe,Marseille,AWS CloudFront (GLOBAL)
https://jsu.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://kaiko.getalp.org/sparql,45.1885,5.72452,France,Europe,Grenoble,Comue Grenoble Alpes
https://knowledge.brc.riken.jp/sparql,35.7907,139.6203,Japan,Asia,Niikura,
https://ko.dbpedia.org/sparql,36.416,127.3664,South Korea,Asia,Yuseong-gu,Kaist
https://labs.onb.ac.at/en/tool/sparql/,47.9972,16.0453,Austria,Europe,Neuhaus,
https://landportal.org/sparql,60.1719,24.9347,Finland,Europe,Helsinki,HETZNER-DC
https://landregistry.data.gov.uk/landregistry/query,53.3498,-6.26031,Ireland,Europe,Dublin,AWS EC2 (eu-west-1)
https://ld.cultural.jp/sparql,39.0438,-77.4874,United States,North America,Ashburn,AWS EC2 (us-east-1)
https://ld.ncl.edu.tw/fuseki/lod/query,25.0504,121.5324,Taiwan,Asia,Taipei,
https://ldf.fi/folklore/sparql,62.8357,27.6763,Finland,Europe,Kuopio,Cloud services
https://ldf.fi/kirjasampo/sparql,62.8357,27.6763,Finland,Europe,Kuopio,Cloud services
https://ldf.fi/mmm/sparql,62.8357,27.6763,Finland,Europe,Kuopio,Cloud services
https://ldf.fi/mufi/sparql,62.8357,27.6763,Finland,Europe,Kuopio,Cloud services
https://ldf.fi/warsa/sparql,62.8357,27.6763,Finland,Europe,Kuopio,Cloud services
https://ldf.fi/ww1lod/sparql,62.8357,27.6763,Finland,Europe,Kuopio,Cloud services
https://libris.kb.se/sparql,59.3382,18.0721,Sweden,Europe,Stockholm,
https://lila-erc.eu/sparql/,50.1169,8.6837,Germany,Europe,Frankfurt am Main,"DigitalOcean, LLC"
https://lindas-data.ch/sparql-ui,47.3682,8.5671,Switzerland,Europe,Zurich,Akenes SA
https://lingualibre.fr/bigdata/namespace/wdq/sparql,50.9871,2.12554,France,Europe,Gravelines,OVH
https://lingualibre.org/bigdata/#query,50.9871,2.12554,France,Europe,Gravelines,OVH
https://lingualibre.org/bigdata/namespace/wdq/sparql,50.9871,2.12554,France,Europe,Gravelines,OVH
https://lingualibre.org/sparql,50.9871,2.12554,France,Europe,Gravelines,OVH
https://linked.opendata.cz/sparql,50.7748,14.9508,Czechia,Europe,Liberec,Charles University
https://linkedart.ascdc.tw/live_sparql.php,25.0504,121.5324,Taiwan,Asia,Taipei,
https://linkeddata.cultureelerfgoed.nl/sparql,52.1827,4.4975,The Netherlands,Europe,Leiden,
https://linkeddata.finki.ukim.mk/sparql,42.0041,21.4095,North Macedonia,Europe,Skopje,
https://linkeddata.uriburner.com/sparql,52.3676,4.90414,The Netherlands,Europe,Amsterdam,OpenLink Group Ltd
https://linkeddata1.calcul.u-psud.fr/sparql,48.8323,2.4075,France,Europe,Paris,Centre de Ressources Informatique
https://linkedgeodata.org/sparql,50.6811,10.9238,Germany,Europe,Ilmenau,"University of Leipzig, Augustusplatz 10/11, 04109 Leipzig"
https://linkedlifedata.com/sparql,42.6977,23.3219,Bulgaria,Europe,Sofia,Daticum Colo
https://linkedopendata.comune.fi.it/sparql,43.7298,10.803,Italy,Europe,Fucecchio,Rete Telematica Regionale Toscana
https://linkedspending.aksw.org/sparql,50.6811,10.9238,Germany,Europe,Ilmenau,"University of Leipzig, Augustusplatz 10/11, 04109 Leipzig"
https://linkedwiki.com/sparql,48.8219,2.3709,France,Europe,Paris,
https://lipidmaps.org/sparql,52.1312,0.205,United Kingdom,Europe,Cambridge,The Babraham Institute
https://lod.abes.fr/sparql,48.8323,2.4075,France,Europe,Paris,Abes
https://lod.nl.go.kr/sparql,37.6468,126.8843,South Korea,Asia,Goyang-si,broadNnet
https://lod.openaire.eu/sparql,52.2403,21.0186,Poland,Europe,Warsaw,ICM
https://lod.openlinksw.com/sparql,52.3676,4.90414,The Netherlands,Europe,Amsterdam,OpenLink Group Ltd
https://lod.sztaki.hu/sparql,47.5636,19.0947,Hungary,Europe,Budapest,Computer and Automation Institute
https://lod.tamtamresearch.com/sparql,52.352,4.9392,The Netherlands,Europe,Amsterdam,Digital Ocean
https://lod.xdams.org/sparql,50.475,12.365,Germany,Europe,Falkenstein,cubetech.ch
https://lov.linkeddata.es/dataset/lov/sparql,40.3765,-3.7592,Spain,Europe,Madrid,UPM
https://lov.okfn.org/dataset/lov/sparql,43.6532,-79.3832,Canada,North America,Toronto,"Cloudflare, Inc."
https://lsd.dbcls.jp/sparql,35.6916,139.768,Japan,Asia,Chiyoda,
https://mb2.ddbj.nig.ac.jp/sparql,35.6916,139.768,Japan,Asia,Chiyoda,
https://mediag.bunka.go.jp/madb_lab/lod/sparql/,35.6895,139.692,Japan,Asia,Tokyo,AWS EC2 (ap-northeast-1)
https://meharry.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://metadb.riken.jp/sparql,35.7907,139.6203,Japan,Asia,Niikura,
https://mgkb.fiz-karlsruhe.de/sparql,49.0917,8.42838,Germany,Europe,Eggenstein-Leopoldshafen,FIZ Karlsruhe - Leibniz Institute Information Infrastructure
https://mmisw.org/sparql,37.3931,-121.962,United States,North America,Santa Clara,"DigitalOcean, LLC"
https://montana.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://msm.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://navi.first.lifesciencedb.jp/fanavi/sparql,35.6916,139.768,Japan,Asia,Chiyoda,
https://nfdi4culture.de/sparql,51.4556,7.01156,Germany,Europe,Essen,IONOS SE
https://nl.dbpedia.org/sparql,51.342,12.3819,Germany,Europe,Leipzig,Universitaet Leipzig
https://obchodní-rejstřík.stirdata.opendata.cz/sparql,50.7748,14.9508,Czechia,Europe,Liberec,Charles University
https://obchodní-rejstřík.stirdata.opendata.cz/vsparql,50.7748,14.9508,Czechia,Europe,Liberec,Charles University
https://ohsu.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://ontology.inrae.fr/bsv/sparql,45.7838,3.0966,France,Europe,Clermont-Ferrand,Inrae Multisite
https://ontology.inrae.fr/bsv_test/sparql,45.7838,3.0966,France,Europe,Clermont-Ferrand,Inrae Multisite
https://ontology.inrae.fr/frenchcropusage/query,45.7838,3.0966,France,Europe,Clermont-Ferrand,Inrae Multisite
https://ontology.inrae.fr/frenchcropusage/sparql,45.7838,3.0966,France,Europe,Clermont-Ferrand,Inrae Multisite
https://ontology.inrae.fr/ppdo/sparql,45.7838,3.0966,France,Europe,Clermont-Ferrand,Inrae Multisite
https://ontology.inrae.fr/weather/sparql,45.7838,3.0966,France,Europe,Clermont-Ferrand,Inrae Multisite
https://open.bydata.de/api/sparql,50.1109,8.6821,Germany,Europe,Frankfurt,Google Cloud (europe-west3)
https://opencitations.net/sparql,44.497,11.3565,Italy,Europe,Bologna,Alma Mater Studiorum Universita' di Bologna
https://opendata.aragon.es/sparql,41.6319,-0.8957,Spain,Europe,Zaragoza,AST network 81
https://opendata.mfcr.cz/lod/sparql,50.0761,14.4479,Czechia,Europe,Prague,
https://opendata.mfcr.cz/pages/sparql,50.0761,14.4479,Czechia,Europe,Prague,
https://opendata1.opendata.u-psud.fr/sparql,48.8323,2.4075,France,Europe,Paris,Centre de Ressources Informatique
https://opendatacommunities.org/sparql,39.0997,-94.5785,United States,North America,Kansas City,Google Cloud
https://orkg.org/triplestore,50.9965,11.0144,Germany,Europe,Erfurt,"Technische Informationsbibliothek, Hannover"
https://patho.phenomebrowser.net/sparql,1.35208,103.82,Singapore,Asia,Singapore,Incapsula Inc
https://pgxlod.loria.fr/sparql,48.837,2.10312,France,Europe,Le Chesnay-Rocquencourt,
https://premon.fbk.eu/sparql,46.0682,11.114,Italy,Europe,Trento,FBK RES
https://psm.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://publications.europa.eu/en/advanced-sparql-query-editor,47.6222,-122.337,United States,North America,Seattle,AWS Global Accelerator (GLOBAL)
https://publications.europa.eu/webapi/rdf/sparql,47.6222,-122.337,United States,North America,Seattle,AWS Global Accelerator (GLOBAL)
https://purl.org/whonto/onto,37.7823,-122.472,United States,North America,San Francisco,Internet Archive
https://query.inventaire.io,49.4521,11.0767,Germany,Europe,Nuremberg,Hetzner
https://query.linkedopendata.eu/sparql,50.1109,8.68213,Germany,Europe,Frankfurt am Main,AWS EC2 (eu-central-1)
https://query.mimotext.uni-trier.de/,49.748,6.6263,Germany,Europe,Trier,UNI Trier
https://query.portal.mardi4nfdi.de/proxy/wdqs/bigdata/namespace/wdq/sparql,52.4561,13.2983,Germany,Europe,Berlin,Konrad-Zuse-Zentrum fuer Informationstechnik Berlin
https://query.wikidata.org,37.7892,-122.402,United States,North America,San Francisco,"Wikimedia Foundation, Inc"
https://query.wikidata.org/bigdata/namespace/dcatap/sparql,37.7892,-122.402,United States,North America,San Francisco,"Wikimedia Foundation, Inc"
https://query.wikidata.org/bigdata/namespace/wdq/sparql,37.7892,-122.402,United States,North America,San Francisco,"Wikimedia Foundation, Inc"
https://query.wikidata.org/bigdata/namespace/wdq/sparql?query={SPARQL},37.7892,-122.402,United States,North America,San Francisco,"Wikimedia Foundation, Inc"
https://query.wikidata.org/sparql,37.7892,-122.402,United States,North America,San Francisco,"Wikimedia Foundation, Inc"
https://raw.githubusercontent.com/GVogeler/bookkeeping/master/bookkeeping.ttl,37.7823,-122.391,United States,North America,San Francisco,"GitHub, Inc"
https://rdf.disgenet.org/sparql,41.387,2.1701,Spain,Europe,Barcelona,
https://rdf.insee.fr/sparql,48.8096,2.4415,France,Europe,Maisons-Alfort,Insee
https://rdf.metanetx.org/,46.5267,6.6243,Switzerland,Europe,Lausanne,University of Lausanne
https://rdf.metanetx.org/sparql,46.5267,6.6243,Switzerland,Europe,Lausanne,University of Lausanne
https://rdf.muninn-project.org/sparql,40.8229,-74.4592,United States,North America,Cedar Knolls,Linode
https://rdf.pathwaycommons.org/sparql,43.6426,-79.4002,Canada,North America,Toronto,University of Toronto
https://regulatorycircuits-lod.genouest.org/sparql/,48.11,-1.6744,France,Europe,Rennes,
https://relate.racai.ro/datasets/legalnero/query,47.1281,22.9826,Romania,Europe,Meseșenii de Sus,
https://relate.racai.ro/datasets/parseme/query,47.1281,22.9826,Romania,Europe,Meseșenii de Sus,
https://relate.racai.ro/datasets/rolex/query,47.1281,22.9826,Romania,Europe,Meseșenii de Sus,
https://relate.racai.ro/datasets/rtasc/sparql,47.1281,22.9826,Romania,Europe,Meseșenii de Sus,
https://relate.racai.ro/datasets/simonero/query,47.1281,22.9826,Romania,Europe,Meseșenii de Sus,
https://rpp-opendata.egon.gov.cz/odrpp/sparql,50.1133,14.4068,Czechia,Europe,Prague,CMS Customers11
https://ruian.linked.opendata.cz/sparql,50.7748,14.9508,Czechia,Europe,Liberec,Charles University
https://schema.gov.it/sparql,52.3667,4.9,Netherlands,Europe,Amsterdam,Microsoft Azure Cloud (westeurope)
https://semantic.eea.europa.eu/sparql,56.0843,12.1451,Denmark,Europe,Vejby,European Environment Agency
https://semanticweb.cs.vu.nl/dss/sparql,52.3111,4.861,The Netherlands,Europe,Amstelveen,Stichting VU
https://semanticweb.cs.vu.nl/iati/sparql,52.3111,4.861,The Netherlands,Europe,Amstelveen,Stichting VU
https://semanticweb.cs.vu.nl/verrijktkoninkrijk/sparql,52.3111,4.861,The Netherlands,Europe,Amstelveen,Stichting VU
https://serendipity.utpl.edu.ec/lod/sparql,-3.9909,-79.202,Ecuador,South America,Loja,Universidad Tecnica Particular de Loja
https://shared.eagle-i.net/sparqler/sparql,43.2965,5.36978,France,Europe,Marseille,AWS CloudFront (GLOBAL)
https://sibils.text-analytics.ch/sparql,46.2261,6.1258,Switzerland,Europe,Geneva,Deckpoint S.A.
https://slod.fiz-karlsruhe.de/sparql,49.0917,8.42838,Germany,Europe,Eggenstein-Leopoldshafen,FIZ Karlsruhe - Leibniz Institute Information Infrastructure
https://smt.esante.gouv.fr/sparql,43.2965,5.36978,France,Europe,Marseille,AWS CloudFront (GLOBAL)
https://sophox.org/sparql,50.475,12.365,Germany,Europe,Falkenstein,Hetzner
https://sparql-noipa.mef.gov.it/sparql,41.8904,12.5126,Italy,Europe,Rome,Consip S.p.A.
https://sparql.agroportal.lirmm.fr/sparql,42.4842,2.7526,France,Europe,Ceret,U Montpellier
https://sparql.archives-ouvertes.fr/sparql,45.5674,5.9275,France,Europe,Chambéry,In2p3
https://sparql.crssnky.xyz/spql/imas/query,34.7005,135.498,Japan,Asia,Osaka,SAKURA Internet Inc.
https://sparql.crssnky.xyz/spql/imas/query?query=,34.7005,135.498,Japan,Asia,Osaka,SAKURA Internet Inc.
https://sparql.geo.admin.ch/sparql,47.6157,-122.336,United States,North America,Seattle,AWS CloudFront (GLOBAL)
https://sparql.glycoinfo.org/sparql,35.6837,139.6805,Japan,Asia,Tokyo,UCOMCorporation
https://sparql.glyconavi.org/sparql,35.6837,139.6805,Japan,Asia,Tokyo,UCOMCorporation
https://sparql.hegroup.org/sparql,42.3068,-83.7059,United States,North America,Ann Arbor,The Regents of the University of Michigan
https://sparql.nextprot.org,46.1986,6.14277,Switzerland,Europe,Geneva,Universite de Geneve
https://sparql.nibb.ac.jp/sparql,35.179,136.8939,Japan,Asia,Sannomaru,
https://sparql.omabrowser.org/sparql,51.5224,-0.132647,United Kingdom,Europe,London,University College London
https://sparql.orthodb.org/sparql,46.1911,6.1404,Switzerland,Europe,Geneva,Universite de Geneve
https://sparql.proconsortium.org/virtuoso/sparql,39.7552,-75.5312,United States,North America,Wilmington,University of Delaware
https://sparql.rhea-db.org/sparql,46.1986,6.14277,Switzerland,Europe,Geneva,Universite de Geneve
https://sparql.string-db.org/,45.5019,-73.5674,Canada,North America,Montreal,"Cloudflare, Inc."
https://sparql.uniprot.org/,46.1986,6.14277,Switzerland,Europe,Geneva,Universite de Geneve
https://sparql.uniprot.org/sparql,46.1986,6.14277,Switzerland,Europe,Geneva,Universite de Geneve
https://sparql.wikipathways.org/sparql,52.5234,13.3224,Germany,Europe,Berlin,Strato AG
https://stirdata-semantic.ails.ece.ntua.gr/api/content/cy/sparql,37.9842,23.7353,Greece,Europe,Athens,National Technical University of Athens
https://taxref.mnhn.fr/sparql,48.8434,2.36349,France,Europe,Paris,Museum national d'histoire naturelle
https://tora.entryscape.net/snorql,60.342,25.0293,Finland,Europe,Tuusula,Hetzner Online GmbH
https://triplestore.iccu.sbn.it/sparql,41.906,12.5078,Italy,Europe,Rome,Ist. Centr. per il Catalogo Unico delle Biblioteche Italiane
https://ts.glycosmos.org/sparql,35.6517,139.3221,Japan,Asia,Hachiōji,Japan150
https://ts.glytoucan.org/sparql,35.6517,139.3221,Japan,Asia,Hachiōji,Japan150
https://ts.opendata.inrae.fr/sparql,48.8033,2.2679,France,Europe,Clamart,"Institut national de recherche pour l'agriculture, l'alimentation et l'environnement"
https://tsu.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://tuskegee.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://uccaribe.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://upr.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://uriburner.com/sparql,52.3676,4.90414,The Netherlands,Europe,Amsterdam,OpenLink Group Ltd
https://utep.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://utsa.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://virtuoso.plateforme.dipso.inrae.fr/sparql,48.8033,2.2679,France,Europe,Clamart,"Institut national de recherche pour l'agriculture, l'alimentation et l'environnement"
https://vocab.getty.edu/sparql,45.5235,-122.676,United States,North America,Portland,AWS EC2 (us-west-2)
https://vocab.nerc.ac.uk/sparql,51.2707,-0.7171,United Kingdom,Europe,Ash Vale,National Oceanography Centre
https://vocabs.ardc.edu.au/repository/api/sparql/,-35.2828,149.1283,Australia,Oceania,Canberra,Anunet
https://vocabularies.unesco.org/sparql,47.6489,3.30527,France,Europe,Fontenoy,"The United Nations Educational, Scientific and Cultural Organization"
https://vocabularies.unesco.org/sparql-form,47.6489,3.30527,France,Europe,Fontenoy,"The United Nations Educational, Scientific and Cultural Organization"
https://vulcan.cs.uga.edu/sparql,33.9588,-83.4384,United States,North America,Athens,University of Georgia
https://wasabi.inria.fr/sparql,48.837,2.10292,France,Europe,Le Chesnay-Rocquencourt,
https://wcqs-beta.wmflabs.org/,39.0438,-77.4874,United States,North America,Ashburn,Wikimedia Cloud eqiad
https://weakg.i3s.unice.fr/sparql,43.5866,7.1242,France,Europe,Antibes,Universite de Nice
https://webenemasuno.linkeddata.es/sparql,40.43,-3.6691,Spain,Europe,Madrid,UPM
https://webisa.webdatacommons.org/sparql,49.4922,8.464,Germany,Europe,Mannheim,UNI-MANNHEIM
https://www.bgee.org/sparql,46.5184,6.6436,Switzerland,Europe,Lausanne,University of Lausanne
https://www.data.gouv.fr/catalog.rdf,50.9871,2.12554,France,Europe,Gravelines,OVH ISP
https://www.dictionnairedesfrancophones.org/sparql,45.1766,5.7205,France,Europe,Grenoble,CNRS Centre de Calcul de l'IN2P3
https://www.ebi.ac.uk/rdf/services/biomodels/sparql,52.1932,0.1426,United Kingdom,Europe,Cambridge,European Bioinformatics Institute
https://www.ebi.ac.uk/rdf/services/biosamples/sparql,52.1932,0.1426,United Kingdom,Europe,Cambridge,European Bioinformatics Institute
https://www.ebi.ac.uk/rdf/services/chembl/sparql,52.1932,0.1426,United Kingdom,Europe,Cambridge,European Bioinformatics Institute
https://www.ebi.ac.uk/rdf/services/reactome/sparql,52.1932,0.1426,United Kingdom,Europe,Cambridge,European Bioinformatics Institute
https://www.ebi.ac.uk/rdf/services/sparql,52.1932,0.1426,United Kingdom,Europe,Cambridge,European Bioinformatics Institute
https://www.europeandataportal.eu/sparql,43.2965,5.36978,France,Europe,Marseille,AWS CloudFront (GLOBAL)
https://www.foodie-cloud.org/sparql,52.4064,16.9252,Poland,Europe,Poznan,Pozman Internal KDM
https://www.genome.jp/sparql/linkdb,35.6916,139.768,Japan,Asia,Chiyoda,
https://www.govdata.de/sparql,49.4521,11.0767,Germany,Europe,Nuremberg,Hetzner
https://www.icane.es/opendata/sparql,43.4637,-3.79731,Spain,Europe,Santander,
https://www.imgt.org/fuseki/ImgtKg/sparql,49.4429,1.1003,France,Europe,Rouen,Cnrs Montpellier
https://www.nakala.fr/sparql,45.1766,5.7205,France,Europe,Grenoble,CNRS Centre de Calcul de l'IN2P3
https://www.orkg.org/orkg/triplestore,50.9965,11.0144,Germany,Europe,Erfurt,"Technische Informationsbibliothek, Hannover"
https://www.orpha.net/sparql,47.219,4.9968,France,Europe,Gevrey-Chambertin,Poittevin Jerome
https://www.performing-arts.ch/sparql,47.3566,8.55707,Switzerland,Europe,Zurich,Switch
https://www.roceeh.uni-tuebingen.de/road/,48.5169,9.0536,Germany,Europe,Tübingen,UNI-TUEBINGEN
https://www.scholarlydata.org/sparql,43.4631,11.8783,Italy,Europe,Arezzo,Aruba S.p.A.
https://www.snik.eu/sparql,51.382,12.36,Germany,Europe,Leipzig,Universitaet Leipzig
https://www.thegazette.co.uk/sparql,47.6157,-122.336,United States,North America,Seattle,AWS CloudFront (GLOBAL)
https://xn--slovnk-7va.gov.cz/sparql,53.3478,-6.2597,Ireland,Europe,Dublin,Microsoft Azure Cloud (northeurope)
https://xula.eagle-i.net/sparqler/sparql,32.3895,-89.9562,United States,North America,Brandon,Ventrure Technologies - JAN LAN
https://yago-knowledge.org/sparql/query,48.7144,2.2463,France,Europe,Palaiseau,Telecom Paris site de Palaiseau
https://zbw.eu/beta/sparql/econ_corp/query,54.3308,10.1368,Germany,Europe,Kiel,UNI Kiel
https://zbw.eu/beta/sparql/econ_pers/query,54.3308,10.1368,Germany,Europe,Kiel,UNI Kiel
https://zbw.eu/beta/sparql/gnd/query,54.3308,10.1368,Germany,Europe,Kiel,UNI Kiel
https://zbw.eu/beta/sparql/pm20/query,54.3308,10.1368,Germany,Europe,Kiel,UNI Kiel
https://zbw.eu/beta/sparql/stw/query,54.3308,10.1368,Germany,Europe,Kiel,UNI Kiel
https://zbw.eu/beta/sparql/stwv/query,54.3308,10.1368,Germany,Europe,Kiel,UNI Kiel
